trial_number	fast_or_slow	fix_duration	isi_duration	left_or_right	keypressed	RT	fix_onset_time	fixation_time	go_time	target_duration	response_time	correct	pd_parser_sample
264	fast	0.4	0.5	right	79	1.5119	2744.2001	0.33956	1.2264	1.333	2.7187	0	3045582
265	fast	0.5	0.4	left	80	1.6786	2752.9738	0.35331	1.2393	1.333	2.9007	0	3054370
266	fast	0.5	0.3	right	79	1.709	2761.7604	0.33734	1.1405	1.333	2.8303	0	3063141
267	fast	0.3	0.5	right	79	2.5161	2770.4465	0.33891	1.1265	1.333	3.6234	0	3071828
268	fast	0.7	0.4	left	80	2.9383	2779.1187	0.35448	1.4235	1.333	4.3448	0	3080516
269	fast	0.7	0.7	right	79	1.8167	2788.0901	0.3534	1.7232	1.333	3.523	0	3089487
270	fast	0.4	0.7	right	79	2.9518	2797.3638	0.35142	1.4363	1.333	4.3704	0	3098758
271	fast	0.4	0.6	left	80	2.8366	2806.3474	0.35508	1.3255	1.333	4.1422	0	3107746
272	fast	0.5	0.4	left	80	2.6308	2815.2177	0.35554	1.2244	1.333	3.8382	0	3116617
273	fast	0.6	0.5	left	80	2.1637	2823.9918	0.35249	1.4383	1.333	3.5844	0	3125387
274	fast	0.6	0.6	right	79	2.3091	2832.9773	0.35458	1.5412	1.333	3.8327	0	3134375
275	fast	0.5	0.6	right	79	2.8591	2842.066	0.35308	1.4391	1.333	4.2806	0	3143463
276	fast	0.7	0.3	left	80	1.4339	2851.0523	0.35493	1.323	1.333	2.7394	0	3152450
277	fast	0.4	0.4	right	79	3.0387	2859.9229	0.35469	1.1235	1.333	4.1452	0	3161321
278	fast	0.7	0.6	left	80	1.9037	2868.5945	0.35414	1.6229	1.333	3.5088	0	3169992
279	fast	0.7	0.5	left	80	1.9667	2877.7647	0.35521	1.5234	1.333	3.4729	0	3179163
280	fast	0.3	0.7	left	80	3.0669	2886.8371	0.35404	1.3403	1.333	4.3882	0	3188234
281	fast	0.6	0.5	right	79	1.1597	2895.7232	0.35448	1.4265	1.333	2.5662	1	3197122
282	fast	0.7	0.3	right	0	0	2904.6947	0.35459	1.3402	1.333	n/a	n/a	3206093
283	fast	0.3	0.7	left	80	1.4746	2913.5868	0.34978	1.3358	1.333	2.7931	0	3214980
284	fast	0.4	0.5	left	230	2.4917	2922.4705	0.35369	1.2389	1.333	3.7135	n/a	3223868
285	fast	0.6	0.5	right	79	1.279	2931.2572	0.35473	1.4416	1.333	2.7015	1	3232656
286	fast	0.6	0.6	right	79	1.2671	2940.2438	0.35557	1.5241	1.333	2.7739	1	3241643
287	fast	0.5	0.4	right	79	1.4753	2949.3182	0.36881	1.2381	1.333	2.6963	0	3250731
288	fast	0.5	0.6	right	79	1.6093	2958.1037	0.35403	1.4414	1.333	3.0306	0	3259502
289	fast	0.6	0.5	left	80	2.8153	2967.0904	0.35459	1.427	1.333	4.2222	0	3268489
290	fast	0.3	0.7	right	79	2.1663	2976.0629	0.37017	1.3388	1.333	3.4879	0	3277477
291	fast	0.7	0.3	right	0	0	2984.95	0.3705	1.3388	1.333	n/a	n/a	3286365
292	fast	0.4	0.7	right	79	1.2141	2993.837	0.35477	1.4401	1.333	2.6369	1	3295236
293	fast	0.4	0.6	left	80	1.4234	3002.8261	0.36939	1.3394	1.333	2.7432	0	3304240
294	fast	0.3	0.7	right	0	0	3011.7097	0.35701	1.3244	1.333	n/a	n/a	3313111
295	fast	0.7	0.7	right	79	1.0632	3020.5805	0.35619	1.7252	1.333	2.7711	1	3321982
296	fast	0.4	0.3	right	79	3.0731	3029.8539	0.37122	1.0407	1.333	4.0965	0	3331270
297	fast	0.4	0.5	right	79	3.4657	3038.4409	0.37165	1.2234	1.333	4.6717	0	3339857
298	fast	0.3	0.4	right	79	1.4259	3047.2105	0.37285	1.0242	1.333	2.4333	0	3348628
299	fast	0.7	0.5	right	79	1.4862	3055.7835	0.37062	1.5417	1.333	3.0084	0	3357199
300	fast	0.5	0.6	left	80	2.6561	3064.8762	0.3651	1.4348	1.333	4.0734	0	3366286
