trial_number	fast_or_slow	fix_duration	isi_duration	left_or_right	keypressed	RT	fix_onset_time	fixation_time	go_time	target_duration	response_time	correct	pd_parser_sample
261	slow	0.7	0.7	left	37	0.42963	129195.3692	0.31228	1.7284	1.691	2.1428	1	2610798
262	slow	0.7	0.6	right	39	0.58346	129202.836	0.32548	1.6249	1.691	2.1939	1	2618277
263	slow	0.4	0.6	right	39	0.55027	129210.1869	0.32129	1.3208	1.691	1.8556	1	2625624
264	slow	0.4	0.5	left	37	0.37189	129217.2435	0.31142	1.2278	1.691	1.584	1	2632671
265	slow	0.6	0.5	left	37	0.4239	129224.2088	0.32632	1.4259	1.691	1.8342	1	2639651
266	slow	0.7	0.4	left	39	0.33487	129231.3748	0.32372	1.4233	1.691	1.743	0	2646814
267	slow	0.4	0.7	left	37	0.48329	129238.5369	0.32505	1.4246	1.691	1.8928	1	2653977
268	slow	0.6	0.4	left	37	0.50953	129245.6865	0.32213	1.3217	1.691	1.8163	1	2661124
269	slow	0.3	0.3	left	37	0.47127	129252.7464	0.32577	0.92552	1.691	1.3818	1	2668187
270	slow	0.3	0.5	right	39	0.3581	129259.4098	0.32593	1.1256	1.691	1.4684	1	2674850
271	slow	0.7	0.5	right	39	0.50812	129266.2611	0.32157	1.521	1.691	2.0139	1	2681697
272	slow	0.3	0.7	right	39	0.51833	129273.523	0.32313	1.3227	1.691	1.8256	1	2688961
273	slow	0.7	0.6	left	37	0.47671	129280.585	0.32452	1.6239	1.691	2.0855	1	2696024
274	slow	0.4	0.6	left	39	0.66013	129287.9351	0.32104	1.3206	1.691	1.9655	0	2703370
275	slow	0.3	0.4	right	39	0.52713	129294.9838	0.31917	1.0189	1.691	1.5304	1	2710417
276	slow	0.7	0.6	right	39	0.44587	129301.7433	0.3232	1.6226	1.691	2.0527	1	2717180
277	slow	0.3	0.3	left	37	0.45078	129309.1058	0.32409	0.92382	1.691	1.3589	1	2724544
278	slow	0.6	0.6	right	39	0.62975	129315.7682	0.32524	1.5247	1.691	2.139	1	2731207
279	slow	0.7	0.3	right	39	0.42774	129323.0387	0.31818	1.3344	1.691	1.7468	1	2738470
280	slow	0.5	0.6	left	37	0.45101	129330.1119	0.32507	1.4246	1.691	1.8601	1	2745550
281	slow	0.4	0.3	right	39	0.54756	129337.2774	0.32291	1.0226	1.691	1.5546	1	2752713
282	slow	0.4	0.7	right	39	0.4289	129344.0398	0.32415	1.4237	1.691	1.8375	1	2759477
283	slow	0.5	0.6	right	39	0.30253	129351.1926	0.31806	1.4342	1.691	1.7217	1	n/a
284	slow	0.5	0.7	right	39	0.3685	129358.3667	0.324	1.5235	1.691	1.8768	1	2773803
285	slow	0.6	0.7	left	37	0.39147	129365.6193	0.3181	1.6342	1.691	2.0106	1	2781050
286	slow	0.4	0.4	right	39	0.40895	129372.9957	0.32173	1.1214	1.691	1.5149	1	2788430
287	slow	0.5	0.6	right	39	0.66275	129379.8584	0.32258	1.4221	1.691	2.0691	1	2795293
288	slow	0.6	0.7	left	37	0.47554	129387.021	0.32338	1.6228	1.691	2.0832	1	2802456
289	slow	0.6	0.7	left	39	0.44211	129394.384	0.32364	1.6231	1.691	2.0497	0	2809820
290	slow	0.6	0.5	right	39	0.65759	129401.7342	0.32018	1.4197	1.691	2.0624	1	2817166
291	slow	0.7	0.3	left	37	0.46617	129408.8976	0.32021	1.3198	1.691	1.7703	1	2824329
292	slow	0.3	0.7	left	37	0.54215	129415.9635	0.31771	1.3339	1.691	1.8606	1	2831393
293	slow	0.3	0.4	left	37	0.47872	129423.0388	0.32253	1.0222	1.691	1.4865	1	2838473
294	slow	0.6	0.4	left	37	0.45514	129429.8145	0.32705	1.3266	1.691	1.767	1	2845253
295	slow	0.4	0.7	right	39	0.49532	129436.8846	0.32042	1.4199	1.691	1.8997	1	2852316
296	slow	0.6	0.4	right	39	0.56889	129444.044	0.32443	1.324	1.691	1.8779	1	2859479
297	slow	0.4	0.4	left	37	0.47349	129451.1084	0.32352	1.1232	1.691	1.5808	1	2866542
298	slow	0.3	0.5	left	37	0.48792	129457.973	0.32242	1.1221	1.691	1.5945	1	2873406
299	slow	0.6	0.6	left	37	0.4777	129464.8374	0.32163	1.5212	1.691	1.9841	1	2880269
300	slow	0.6	0.3	left	37	0.43814	129472.1129	0.32612	1.2257	1.691	1.6486	1	2887549
