trial_number	fast_or_slow	fix_duration	isi_duration	left_or_right	keypressed	RT	fix_onset_time	fixation_time	go_time	target_duration	response_time	correct	pd_parser_sample
263	slow	0.4	0.6	right	39	0.42698	43068.0598	0.31411	1.3306	2.404	1.7422	1	2347619
264	slow	0.4	0.5	left	37	0.67614	43075.8281	0.32558	1.2253	2.404	1.8858	1	2355399
265	slow	0.6	0.5	left	0	0	43083.4922	0.32472	1.4243	2.404	n/a	n/a	2363062
266	slow	0.7	0.4	left	37	1.6371	43091.3545	0.32553	1.425	2.404	3.0467	1	2370925
267	slow	0.4	0.7	left	37	0.49537	43099.2213	0.32179	1.4214	2.404	1.9012	1	2378789
268	slow	0.6	0.4	left	37	0.65458	43107.08	0.32625	1.3258	2.404	1.965	1	2386652
269	slow	0.3	0.3	left	37	0.28359	43114.8437	0.32568	0.92542	2.404	1.1937	1	2394415
270	slow	0.3	0.5	right	39	0.63136	43122.2077	0.325	1.1247	2.404	1.7405	1	2401778
271	slow	0.7	0.5	right	39	0.41311	43129.7724	0.32357	1.523	2.404	1.9209	1	2409342
272	slow	0.3	0.7	right	39	0.51008	43137.738	0.32097	1.3205	2.404	1.8152	1	2417305
273	slow	0.7	0.6	left	37	0.83909	43145.4963	0.32581	1.6252	2.404	2.449	1	2425068
274	slow	0.4	0.6	left	37	0.83025	43153.5625	0.3226	1.3222	2.404	2.1366	1	2433131
275	slow	0.3	0.4	right	39	0.80419	43161.3365	0.32847	1.0282	2.404	1.8168	1	2440911
276	slow	0.7	0.6	right	39	0.845	43168.8058	0.32236	1.6218	2.404	2.4515	1	2448374
277	slow	0.3	0.3	left	37	0.50504	43176.8664	0.32486	0.9246	2.404	1.4143	1	2456437
278	slow	0.6	0.6	right	39	0.57909	43184.2317	0.32288	1.5224	2.404	2.0863	1	2463800
279	slow	0.7	0.3	right	39	0.016439	43192.1936	0.324	1.3236	2.404	1.3244	1	2471763
280	slow	0.5	0.6	left	37	0.50356	43199.9577	0.32311	1.4226	2.404	1.9108	1	2479527
281	slow	0.4	0.3	right	39	0.46671	43207.8232	0.3206	1.0203	2.404	1.4724	1	2487390
282	slow	0.4	0.7	right	39	0.54999	43215.2855	0.3216	1.4212	2.404	1.9561	1	2494853
283	slow	0.5	0.6	right	39	0.54903	43223.1534	0.31698	1.4331	2.404	1.967	1	2502716
284	slow	0.5	0.7	right	37	0.78493	43231.044	0.32267	1.5221	2.404	2.2916	0	2510613
285	slow	0.6	0.7	left	37	0.52446	43239.0077	0.32202	1.6215	2.404	2.1307	1	2518576
286	slow	0.4	0.4	right	39	0.61235	43247.0718	0.3209	1.1206	2.404	1.7177	1	2526639
287	slow	0.5	0.6	right	39	0.61237	43254.6477	0.32498	1.4245	2.404	2.0214	1	2534219
288	slow	0.6	0.7	left	37	0.6167	43262.5132	0.32258	1.622	2.404	2.2232	1	2542082
289	slow	0.6	0.7	left	37	0.6095	43270.5923	0.32307	1.6225	2.404	2.2163	1	2550161
290	slow	0.6	0.5	right	39	0.48708	43278.6685	0.32656	1.4261	2.404	1.9036	1	2558241
291	slow	0.7	0.3	left	37	0.63161	43286.5615	0.33009	1.3297	2.404	1.9459	1	2566138
292	slow	0.3	0.7	left	37	0.53965	43294.3491	0.3222	1.3218	2.404	1.8462	1	2573917
293	slow	0.3	0.4	left	37	0.45746	43302.113	0.32148	1.0212	2.404	1.4632	1	2581681
294	slow	0.6	0.4	left	37	0.80698	43309.5785	0.31925	1.3188	2.404	2.1099	1	2589144
295	slow	0.4	0.7	right	39	0.40017	43317.3613	0.33293	1.4324	2.404	1.8172	1	2596940
296	slow	0.6	0.4	right	39	0.42888	43325.2342	0.32312	1.3227	2.404	1.7358	1	2604804
297	slow	0.4	0.4	left	37	0.53273	43333.018	0.31908	1.1188	2.404	1.6358	1	2612583
298	slow	0.3	0.5	left	37	0.50535	43340.5964	0.32057	1.1202	2.404	1.6106	1	2620163
299	slow	0.6	0.6	left	37	0.57602	43348.1616	0.31861	1.5347	2.404	2.095	1	2627727
300	slow	0.6	0.3	left	37	0.62272	43356.1607	0.3325	1.2321	2.404	1.8397	1	2635740
